"s12","s13","s23","u1","u2","u3","Q2","madgraph_azimuthal_average","local_projected_matrix_element","signed_difference","relative_difference"
93644.08750856234,169598.6551427915,356120.6132785534,-100775.12914113118,-607116.7082341472,-247934.8100050221,336463.2914503934,2.4397120570201994e-10,2.439712057020207e-10,7.754818242684634e-25,"3.1785793001146793e-15"
98170.41675719146,537142.9668283294,50018.1243954059,-87458.22940986101,-163124.29601240682,-660907.8620019191,226158.8794432609,2.867320947535909e-10,2.8673209475359223e-10,1.34416849539867e-24,"4.687889915336484e-15"
23552.08259162432,258031.93703732395,82540.40594123182,-150380.61336866277,-88141.47340368674,-339097.7570945483,213495.41829671827,7.509933284503112e-10,7.509933284503115e-10,3.101927297073854e-25,"4.130432561198297e-16"
299357.4403614063,255181.76779633807,118715.70639560506,-327021.10813726205,-90595.75946956448,-399878.76971616957,144240.7227696465,1.807737871574411e-10,1.807737871574406e-10,-4.911384887033602e-25,"2.716867840333585e-15"
131614.36389200715,170035.11613005353,255252.41170001496,-394313.88647462195,-414515.80945883016,-117463.76787429518,369391.57208567206,2.0975221518550212e-10,2.097522151855031e-10,9.822769774067204e-25,"4.683035058952788e-15"
127711.42259539182,278479.16292883886,95812.27167421905,-262285.028878752,-180838.41953282355,-393885.9002646791,335006.491477805,1.062930635903514e-10,1.0629306359035107e-10,-3.360421238496675e-25,"3.161468044093248e-15"
162543.9167267014,77145.76738963334,329271.54674873024,-252875.4098322977,-310371.10898419115,-183208.04099242736,177493.32894385135,6.758050418837055e-10,6.758050418837038e-10,-1.7577588016751838e-24,"2.6009850367136857e-15"
397238.25924820034,36913.408650502155,193530.74492700864,-486905.1674475264,-178952.35636301705,-203167.16868103718,241342.27966586966,5.92959281897883e-10,5.92959281897879e-10,-3.9291079096268815e-24,"6.626269340199883e-15"
192815.47025720272,30784.95640179263,44383.513488646335,-219189.84805446264,-331189.0733196183,-89416.52841312607,371811.5096395655,3.682841674450385e-9,3.682841674450384e-9,-8.271806125530277e-25,"2.24603902549374e-16"
174436.54255924252,49323.88782987578,221966.2353976505,-384717.41174370155,-248483.96018975365,-189580.45442471007,377055.16057139647,4.505360612589846e-10,4.505360612589843e-10,-3.101927297073854e-25,"6.884970069667194e-16"
139511.39813098678,82722.58125890742,255268.6658696438,-302603.76789945737,-153112.51034592098,-356475.9477914623,334689.58077730285,2.368668585654246e-10,2.36866858565424e-10,-6.203854594147708e-25,"2.6191315373206384e-15"
171508.72484306534,231965.1402258787,206367.60439550996,-491815.005400718,-79820.29740811777,-299315.1363930524,261108.96973743435,8.901691467386629e-11,8.901691467386642e-11,1.2924697071141057e-25,"1.451937209741947e-15"
87487.66605910352,342226.5881564177,196510.20271594214,-427450.46568107884,-300064.1571463352,-227039.60465280502,328329.77054875554,8.620666738243202e-11,8.62066673824302e-11,-1.809457589959748e-24,"2.0989763841961208e-14"
296306.0646112648,186836.11527647433,74128.21765905296,-116899.7559352696,-321570.010526993,-260057.25371135148,141256.62262682233,9.160563271578124e-10,9.160563271578145e-10,2.0679515313825692e-24,"2.2574501917351106e-15"
194080.86922161424,164843.33564763743,208666.33050948294,-372136.5314738443,-38128.15082199128,-242430.8106945214,85104.95761162275,5.784835083991163e-10,5.784835083991164e-10,1.0339757656912846e-25,"0"
85190.55022643703,184974.4564516547,157280.317307013,-66120.10977610378,-90086.26394450858,-596123.8275261986,324884.87726170616,4.049231353181222e-10,4.0492313531812357e-10,1.3958672836832342e-24,"3.44724013506066e-15"
120113.89681737324,97072.54633324663,224257.06798372048,-284432.24857326894,-270673.20666911785,-251710.43447764125,365372.3785856871,2.599981994348621e-10,2.5999819943486315e-10,1.0339757656912846e-24,"3.976857408777266e-15"
143889.98681131925,544195.3859312042,42065.56133366935,-532994.1705370364,-140466.99421345754,-194627.8011333163,137938.03180761746,1.7011829948641649e-10,1.7011829948641504e-10,-1.4475660719677984e-24,"8.509173183237604e-15"
117032.37881685903,320895.51164328307,181945.43354647493,-147971.06241966377,-75726.5095911012,-705263.654338708,309087.9023428564,9.016704304988908e-11,9.016704304989002e-11,9.435028861932972e-25,"1.0463943967545335e-14"
45009.835867496964,126028.07950329084,149384.92069455542,-186160.36399568393,-396514.7826983805,-99356.93003750873,361609.24066622986,1.397489558238091e-9,1.3974895582380925e-9,1.4475660719677984e-24,"1.0358331934822043e-15"
462963.93219505466,41591.53364933125,147386.48535535322,-171045.8123455887,-530010.9601762323,-203777.6069692463,252892.42829132843,9.250436575709946e-10,9.250436575710006e-10,5.997059441009451e-24,"6.4830015231461165e-15"
89149.43493318952,155612.72588838136,156956.62855276983,-63450.74346645606,-246153.65616514662,-410658.08246635355,318543.6927236156,5.492514670154092e-10,5.492514670154086e-10,-6.203854594147708e-25,"1.1295107918161753e-15"
20062.842869220163,188418.8134869225,88284.34478298799,-95549.76086138411,-60734.8761389869,-283168.2257346475,142686.8615958878,2.656542305608813e-9,2.65654230560881e-9,-2.895132143935597e-24,"1.0898121734493159e-15"
172187.27065820596,121181.53134696555,239936.6617108413,-85334.92026535008,-470514.28982755076,-60843.24019726095,83386.98657414896,3.6300063195683094e-9,3.6300063195683032e-9,-6.2038545941477076e-24,"1.7090478770531417e-15"
164549.0917989947,91399.34074878841,90074.61588304654,-211792.52876972215,-95493.67010958717,-292002.41971757467,253265.57016605436,7.050094348197332e-10,7.050094348197326e-10,-6.203854594147708e-25,"8.799675986937673e-16"
32553.162967720258,216553.34888338385,60698.54038427264,-63511.89874514018,-133886.5147089959,-373217.1062111015,260810.46742986082,1.2194787864606914e-9,1.2194787864606929e-9,1.4475660719677984e-24,"1.1870366980052895e-15"
246747.07752435567,177769.3316904048,146371.99912509797,-454606.5284973024,-253700.47502254174,-71727.89626074245,209146.49144072836,3.968681285473105e-10,3.9686812854731077e-10,2.5849394142282115e-25,"6.513345941106632e-16"
60951.94670929975,286620.58835676534,129275.56077251864,-514589.7199614801,-74658.20415294364,-218274.84236372905,330674.6706395687,1.6414500349925987e-10,1.6414500349925904e-10,-8.271806125530277e-25,"5.039328611405204e-15"
91403.86148041852,206100.21150802978,90449.92853350483,-454866.669350939,-74014.73355357425,-75493.32241221266,216420.7237947728,7.977680430605481e-10,7.977680430605477e-10,-4.1359030627651384e-25,"5.184342866001761e-16"
60460.73493810411,211578.57916677019,115292.22701700928,-115044.03110272216,-255924.1687152214,-255583.76261630657,239220.4213123668,5.755201581303561e-10,5.755201581303547e-10,-1.4475660719677984e-24,"2.5152308768304215e-15"
297164.39207409194,87964.76300845138,82495.2725406045,-159596.69961358406,-355123.1442829615,-192250.2896533522,239345.7059267501,9.421419823304953e-10,9.421419823304943e-10,-1.0339757656912846e-24,"1.09747340112541e-15"
108781.9122098264,189380.43888858575,227884.88106195637,-311715.46543108136,-488145.54058021517,-70822.33884584985,344636.11269677815,4.304492009721549e-10,4.304492009721542e-10,-7.237830359838992e-25,"1.6814598199956228e-15"
157740.64008261403,244209.52487015273,22176.91496278983,-119923.88670905409,-164366.73380944633,-270529.72493900085,130693.26554194483,2.4878054435703575e-9,2.4878054435703608e-9,3.308722450212111e-24,"1.3299763688367911e-15"
93200.33303705297,47212.26076126046,536308.4583971527,-49199.88773035954,-600363.1563547577,-192837.78288789932,165679.77477754978,2.673682522722364e-9,2.6736825227224196e-9,5.542110104105285e-23,"2.072837764770273e-14"
174244.46754551932,95072.60347467987,36341.95521328546,-320347.1851488492,-189177.47199041414,-134079.0161398822,337944.6470456612,9.350225215301e-10,9.350225215300968e-10,-3.308722450212111e-24,"3.5386553521701424e-15"
234184.88500051928,164310.4115678616,226926.0841078543,-204353.37869240742,-267987.0991368797,-477452.8399322037,324371.9370852557,1.0100962917278726e-10,1.0100962917278708e-10,-1.809457589959748e-25,"1.7913713818951724e-15"
197352.10916442942,365336.8915061527,68635.41136301716,-254482.9954796805,-320153.2323728549,-311054.98449176765,254366.80031070393,1.26611883431773e-10,1.2661188343177163e-10,-1.370017889540952e-24,"1.0820610612582901e-14"
155408.39443487965,53749.36473867407,123881.48096050345,-182301.47497811395,-445097.23738475423,-70712.29373685857,365071.76596566953,1.553239614700843e-9,1.5532396147008414e-9,-1.6543612251060553e-24,"1.0651036771455824e-15"
263637.3225592759,133881.88271835013,104210.66744869648,-357374.25800114207,-430141.906564707,-47433.92173251348,333220.21357204067,5.109807684494575e-10,5.109807684494537e-10,-3.825710333057753e-24,"7.486994754551442e-15"
258408.05622631317,238829.27333123743,163171.9567335361,-239820.69697047927,-196289.3536316294,-326322.2824857158,102023.04679673807,2.832850038128487e-10,2.832850038128484e-10,-2.5849394142282115e-25,"9.124872052655295e-16"
34204.34053558513,186376.2369301549,422815.7550622965,-93390.3393010862,-367612.55927595857,-390423.54384589376,208030.1098949017,5.552511836441783e-10,5.552511836441779e-10,-4.1359030627651384e-25,"7.448706431602223e-16"
20718.169803674507,86051.29640149022,303173.6734522172,-79894.12684057665,-56247.47286525758,-574744.9365933453,300943.3966417976,1.3850607260276195e-9,1.38506072602762e-9,4.1359030627651384e-25,"2.9860806714424615e-16"
411394.049114602,102188.0140394989,152312.48614059296,-579015.4393125656,-61960.83401785316,-300999.47717925295,276081.201214978,1.557238703110147e-10,1.5572387031101485e-10,1.550963648536927e-25,"9.959703964712096e-16"
296564.27967789996,60695.748080180085,68426.30767249234,-83280.28467008704,-454668.654823602,-110754.11101067808,223016.7150737946,3.50571682543895e-9,3.5057168254389558e-9,5.790264287871194e-24,"1.6516634332398443e-15"
286348.74040966784,118720.92660817404,295582.176202697,-57166.792433601615,-500888.86321922374,-315290.5630092747,172694.37544156128,6.193719155961175e-10,6.193719155961117e-10,-5.790264287871194e-24,"9.348606454489184e-15"
91901.98730480284,119032.88065703113,62638.85330330081,-109738.16727136794,-285084.10375680844,-115272.84733913591,236521.39710217746,2.2257102333230883e-9,2.225710233323089e-9,8.271806125530277e-25,"3.716479351932567e-16"
185439.28257338036,210431.30309179227,124312.14481382504,-163266.07203716174,-338868.7567976152,-353648.54505127895,335600.64340705844,1.5875612207515236e-10,1.5875612207515207e-10,-2.8434333556510326e-25,"1.7910700503915063e-15"
264046.54338064184,235705.55894262256,127365.31736466718,-559470.0211814954,-103745.6381646826,-302134.87322949304,338233.11288773967,6.033677937333874e-11,6.033677937333818e-11,-5.686866711302065e-25,"9.425207593720098e-15"
194539.39327583573,66882.13280576264,250329.77933036897,-149096.07731892593,-395852.93319343415,-97801.97360995547,130999.67871034791,1.7872588934900079e-9,1.7872588934900095e-9,1.6543612251060553e-24,"9.256416242392043e-16"
110263.80213048076,225343.9819215681,22417.592158309562,-432812.49529401166,-61522.85687135713,-32299.367065380357,168609.34302039078,2.3185980756717423e-9,2.318598075671737e-9,-5.37667398159468e-24,"2.3189331682840092e-15"
33272.2004865019,116919.00817759163,447052.7145985913,-136802.71259013432,-218835.09144951307,-467408.46877610974,225802.349553072,7.803450028694201e-10,7.80345002869421e-10,9.305781891221561e-25,"1.1925214945957364e-15"
304254.1718901426,291066.7748340833,71084.78722013361,-414498.2484584341,-112266.7243396123,-371235.8901474953,231595.12900118175,1.165891749434451e-10,1.165891749434442e-10,-9.04728794979874e-25,"7.75997253105821e-15"
36564.29059445317,39839.55433024619,253843.45067118996,-89340.48068031634,-274057.2762576763,-89094.384124555,122244.84546665841,2.042744197344756e-8,2.0427441973447562e-8,3.308722450212111e-24,"0"
62965.334719262115,331481.09593187383,82279.74603215748,-152650.53684408497,-32335.756492822955,-382591.8577137752,90851.97436739053,8.2525746021686e-10,8.252574602168597e-10,-3.101927297073854e-25,"3.758738874361382e-16"
64334.03634843268,117419.42640062046,523614.63739350234,-135888.03418839193,-572684.399630718,-247389.1315914023,250593.46526795666,5.342914517135286e-10,5.342914517135269e-10,-1.6543612251060553e-24,"3.096364764587466e-15"
79143.22048494653,137603.85641591548,41782.06389712394,-330679.1546071051,-255023.91224162088,-66071.29129247012,393245.2173432104,1.082011523320756e-9,1.0820115233207532e-9,-2.895132143935597e-24,"2.675694372505635e-15"
174566.1207994139,168600.7271598006,185249.07262711192,-510716.2310032699,-71186.26203147462,-282239.78646463575,335726.3589130541,1.0166764870403044e-10,1.0166764870402971e-10,-7.237830359838992e-25,"7.119108636916928e-15"
81994.72836309564,150479.21878637996,189711.01749436866,-324611.2049731204,-207858.4039703108,-84618.11507969684,194902.75937928387,1.1355599327386263e-9,1.135559932738627e-9,6.203854594147708e-25,"5.463255980849806e-16"
96057.0443627371,184437.76097394543,236337.01714342914,-250026.26859259908,-331150.66487882903,-46329.36547498105,110674.47646629743,2.319777772295115e-9,2.319777772295119e-9,4.1359030627651384e-24,"1.782887616288003e-15"
332928.75751776114,129390.8407108981,150428.5296710644,-550595.9369337456,-142480.37063409959,-69481.16576065418,149809.34542877585,7.222312932582949e-10,7.222312932582959e-10,1.0339757656912846e-24,"1.4316407712362827e-15"
117108.68557800853,315992.90822862356,90954.16134447425,-175430.80368085566,-242445.95046900556,-194851.60712315736,88672.60612191206,8.071385839721807e-10,8.071385839721801e-10,-6.203854594147708e-25,"7.686232224975053e-16"
297631.32664004876,252283.22827903525,31695.32273653359,-239688.64687267598,-254478.86668758703,-300615.41760826734,213173.05351291265,4.91176795824543e-10,4.911767958245404e-10,-2.5849394142282115e-24,"5.262747418450112e-15"
277632.57255011424,106861.88810017862,215521.99875177885,-428317.813374808,-185449.65619464262,-159702.77192129765,173453.7820886764,3.89628122726938e-10,3.8962812272693714e-10,-8.788794008375919e-25,"2.2556877945217895e-15"
442920.7687395342,63013.76072295314,77614.290626526,-524274.798305808,-51405.05602866011,-148989.4906488438,141120.52489429835,1.409038935244694e-9,1.409038935244693e-9,-8.271806125530277e-25,"5.870530557123174e-16"
77688.99224654053,58368.985172243614,356104.5234556599,-169975.96513486898,-357014.2984396943,-297187.4967783869,332015.25947850605,6.788521198592481e-10,6.788521198592512e-10,3.1019272970738538e-24,"4.569371158061622e-15"
142403.28231495802,166591.83199550083,87847.62409294545,-59885.721364453624,-287575.21970484784,-257078.10377058666,207696.30643648372,1.371546211679452e-9,1.3715462116794527e-9,6.203854594147708e-25,"4.523255972943933e-16"
313704.8786879747,189089.8060447909,59844.3101317125,-523547.2797972042,-59576.46837415971,-118040.30144788457,138525.05475477024,5.931176581093834e-10,5.931176581093822e-10,-1.2407709188295415e-24,"2.0919473596261017e-15"
179196.59485061961,42612.36935856375,149375.50060860754,-46554.86884212044,-425056.02486375906,-179256.0114498713,279682.44033795997,3.390294032944229e-9,3.390294032944225e-9,-3.7223127564886245e-24,"1.0979321322333984e-15"
158445.92367625504,341449.4070304695,73791.61343251902,-196845.9758070115,-331137.3355036195,-295918.16751058685,250214.53468197407,1.8121899991578256e-10,1.8121899991578137e-10,-1.1890721305449773e-24,"6.561520210891638e-15"
176108.16988955712,183299.3158543256,72243.27670759078,-293347.27412682195,-167312.09555538473,-262353.13548739115,291361.7427181245,2.471332730502983e-10,2.471332730502979e-10,-4.1359030627651384e-25,"1.673551688008992e-15"
463401.7905911357,77813.64544257664,47095.47635259619,-128986.12106157,-520632.7256948284,-69585.38423735011,130893.31860743949,4.524877746540437e-9,4.524877746540455e-9,1.819797347616661e-23,"4.021760254203568e-15"
148698.52173772466,60641.174625386935,212687.08954954863,-277883.3708052539,-296001.0351238435,-88354.81298381285,240212.4330002497,1.4111588326222546e-9,1.4111588326222542e-9,-4.1359030627651384e-25,"2.9308558095332815e-16"
71611.31179686729,499376.99778473657,153494.89407250218,-131513.19566886115,-42416.119389502,-638703.0837149897,88149.19511924699,3.1064448585895257e-10,3.106444858589515e-10,-1.0856745539758488e-24,"3.49491010913613e-15"
57430.63479382565,365847.5678539636,106509.66115903901,-249412.83229090716,-127217.78910750485,-448613.82299669995,295456.58058828383,1.1546336017468025e-10,1.1546336017467984e-10,-4.1359030627651384e-25,"3.582004764548757e-15"
267494.8187142816,64965.614407512534,57406.1634310737,-350540.9472360216,-204320.97704365817,-31002.414718880318,195997.74244569222,4.031414011000547e-9,4.031414011000554e-9,6.617444900424222e-24,"1.641469936445908e-15"
52619.28545095562,129965.33920248804,116136.44496163577,-230887.8105225532,-55805.32957054363,-165445.01843957417,153417.0889175918,1.843775571724693e-9,1.8437755717247058e-9,1.2821299494571929e-23,"6.953828704096898e-15"
37163.268955046515,334753.16219985735,119304.92039334352,-372904.8156536248,-56155.80701736186,-175540.9871795862,113380.25830232524,8.691537470613372e-10,8.691537470613362e-10,-9.305781891221561e-25,"1.0706715495026039e-15"
197610.4576038668,36681.678443113604,247945.15219075745,-250646.2684187883,-156227.35822894255,-159597.39287345862,84233.73128345163,4.0050720400729814e-9,4.005072040072967e-9,-1.406207041340147e-23,"3.5110655370746408e-15"
134292.8785040887,124126.21595252547,407934.79925485764,-305173.4383549801,-460745.99071135884,-180743.96984837903,280309.5052032459,2.5154358483752657e-10,2.5154358483752714e-10,5.686866711302065e-25,"2.260787813362536e-15"
37331.91993286257,239887.0992927666,434717.2794859594,-214311.36663102446,-335387.294271753,-426715.7780605239,264478.14025171305,2.2349331557565867e-10,2.234933155756608e-10,2.1196503196671334e-24,"9.484177699934622e-15"
120336.40939792502,285459.9142059055,222466.758171489,-515784.51191966154,-184576.7812434703,-116722.2102791057,188820.4216669181,2.599289564833866e-10,2.599289564833881e-10,1.4992648602523627e-24,"5.767979376119181e-15"
247105.36725187796,318117.96678417537,140653.3441031104,-144085.19121128094,-435552.44731905294,-254117.24535660638,127878.20574777611,2.8367030223949127e-10,2.8367030223949287e-10,1.6026624368214911e-24,"5.649736416427616e-15"
164579.2621326058,329289.46286432527,199951.25977819198,-82078.03094853219,-438800.4284992007,-431866.8942027209,258925.36887533072,1.4813518545337777e-10,1.4813518545337674e-10,-1.0339757656912846e-24,"6.979947151156099e-15"
101282.15227507347,127757.87730867193,101537.53394218901,-37706.86231386861,-299064.36591830413,-207445.846626601,213639.51133283947,2.919791793998648e-9,2.9197917939986513e-9,3.308722450212111e-24,"1.1332049281777107e-15"
137936.67034878262,244970.3289645472,105954.34843557954,-157190.0930609902,-254916.19428727133,-368016.813821182,291261.7534205342,1.9747435375803016e-10,1.974743537580295e-10,-6.72084247699335e-25,"3.4034001626502607e-15"
167331.96908539638,41436.194705566704,257068.0315414839,-55477.85287088249,-411399.66785849765,-371372.4325900096,372413.75798694324,1.234588481520307e-9,1.2345884815203046e-9,-2.274746684520826e-24,"1.8425140996938826e-15"
227814.8422503106,272500.68679931,42749.86441735324,-214847.69122973422,-120444.207565421,-304992.0432173812,97218.54854556266,9.098154746218476e-10,9.098154746218507e-10,3.1019272970738538e-24,"3.4094026575697855e-15"
247531.99070061962,430565.4992349243,63122.04094015836,-668053.2695432289,-248510.48421575318,-62025.25175979409,237369.47464307392,1.4138836096066737e-10,1.4138836096065672e-10,-1.0649950386620231e-23,"7.532409537997915e-14"
218902.01185333,22563.710830025753,150208.29518213024,-322150.8897632606,-81619.88651088276,-163369.36465760626,175466.12306626354,3.311806156430351e-9,3.3118061564303523e-9,1.2407709188295415e-24,"3.746508280445112e-16"
388574.4537592802,121836.98983989198,27618.932682163548,-306259.6540954526,-341725.90249117935,-225386.33027067626,335341.510575972,6.816402379463512e-10,6.816402379463539e-10,2.68833699079734e-24,"3.9439235554766595e-15"
273397.36068951973,146356.62969230115,170839.89968045332,-569807.8116480702,-100604.85346857719,-190192.73780168715,270011.5128560603,1.5559090246296546e-10,1.555909024629654e-10,-5.169878828456423e-26,"3.322738506312722e-16"
267991.6802572448,223706.16817695132,132598.57804667612,-141723.94131742805,-245583.6249209745,-495061.88066243863,258073.0204199697,1.838192238020145e-10,1.8381922380201304e-10,-1.4734154661100805e-24,"8.01556788041411e-15"
274473.60890981037,136084.4523917935,27617.585993969435,-88468.06726574065,-283393.9321612996,-155939.02080406697,89625.3729355342,8.055816048405703e-9,8.055816048405698e-9,-4.963083675318166e-24,"6.160870165723796e-16"
300076.12006892666,32466.052614449087,97259.1470912041,-579814.9266991122,-77333.12298877466,-119142.198341093,346488.92825439986,1.0277053181518405e-9,1.0277053181518405e-9,0,"0"
404738.35330215085,68507.32313480486,173583.0707778485,-479101.06829564064,-315939.65977167117,-72266.93255702048,220478.91340952786,7.043274908996963e-10,7.043274908996951e-10,-1.2407709188295415e-24,"1.7616392017363985e-15"
449176.95390810806,117228.8240967126,45462.13648647003,-68410.37939484436,-646698.1584089198,-164663.40127284065,267904.0245853141,2.2653630049205135e-9,2.2653630049205284e-9,1.4889251025954498e-23,"6.572567395871652e-15"
145362.1210923979,396814.98612631677,192987.53720532934,-284139.4719613118,-385703.8266116071,-179274.14182127305,113952.79597014739,2.1593629624222791e-10,2.1593629624223262e-10,4.704589733895345e-24,"2.1786933534406087e-14"
371584.9429591488,290484.973800758,73294.55564037757,-321140.8726200058,-186401.17281490008,-400072.1438361072,172249.71687072923,1.77148488262312e-10,1.771484882623116e-10,-4.1359030627651384e-25,"2.334709769942216e-15"
115306.23202126568,130394.44566469963,36784.91479884685,-227432.5097926927,-298867.6058555289,-104004.06843519272,347818.5915986023,1.018564758538531e-9,1.01856475853853e-9,-1.0339757656912846e-24,"1.0151301201259562e-15"
108859.28352155306,280736.806504564,286624.9658763851,-127655.52593172707,-445401.0628064193,-269046.7535754362,165882.28641108028,2.428241355830941e-10,2.428241355830932e-10,-8.788794008375919e-25,"3.619407101881108e-15"
42071.026904845654,236709.32826478127,95733.25182536864,-285171.48254692985,-190952.0317241206,-83625.76910530658,185235.67638136138,1.5176845264681505e-9,1.5176845264681505e-9,0,"0"
39819.016540457465,264363.82886868203,234841.23590734423,-297177.58780820714,-367795.7826792926,-68236.48754147592,194185.77671249193,1.4868644602201316e-9,1.4868644602201347e-9,3.1019272970738538e-24,"2.0862206206842853e-15"
243918.89297743875,177256.97364075622,185664.43267337425,-233878.33965471445,-121447.34019015169,-512853.3396324943,261338.72018579143,1.2769704430054502e-10,1.2769704430054443e-10,-5.945360652724886e-25,"4.655832627364509e-15"
445470.3062479039,96716.88569990493,141030.1967221052,-602476.8698682017,-62979.941917624514,-284505.4070479766,266744.8301638889,1.7956673683659332e-10,1.7956673683659275e-10,-5.686866711302065e-25,"3.1669934039493875e-15"
59310.406002959004,300910.0724247619,155734.1708726624,-374431.76964102854,-246102.849273465,-265083.3178769053,369663.28749101574,1.175142069121067e-10,1.1751420691210632e-10,-3.877409121342317e-25,"3.299523711411657e-15"
88109.68649177262,163369.9976444901,442469.39067304775,-82217.79221529377,-116852.49314931082,-596768.7589420791,101889.96949737312,7.887322996943908e-10,7.887322996943938e-10,2.9985297205047253e-24,"3.801707780531558e-15"
289918.87021538673,262317.70139907737,175933.52301276126,-256094.76904576266,-405936.6433798203,-254936.67889943655,188797.9966977938,1.1526985663971977e-10,1.1526985663971809e-10,-1.6802106192483375e-24,"1.457632262439519e-14"
164040.5539167872,319411.4601980549,26194.10737179684,-191696.20938341948,-93983.78726504074,-349939.3068781188,125973.18203994023,9.955120344482778e-10,9.95512034448278e-10,2.0679515313825692e-25,"0"
62305.06793044394,135720.3310539676,88478.07352757182,-101660.09236174295,-203598.5293547616,-81920.39333259755,100675.54253711895,6.4712710805464285e-9,6.471271080546383e-9,-4.549493369041652e-23,"7.03029329542087e-15"
114233.79131908031,124579.58210801179,88952.96486581618,-298213.1325080652,-89836.45057886357,-280023.885761891,340307.13055591116,3.2037838598235047e-10,3.2037838598235197e-10,1.4992648602523627e-24,"4.679669184471607e-15"
58517.886330175534,172452.25670024566,185218.47497944246,-101505.64011924171,-327419.3703792494,-198984.58896691032,211720.98145553778,8.597075788185566e-10,8.597075788185532e-10,-3.412120026781239e-24,"3.968930960769599e-15"
114534.74945591963,28550.028984097007,131585.60716414277,-28945.94595648047,-293717.9026771416,-48604.18292019224,96597.64594965422,4.093778006673543e-8,4.093778006673547e-8,3.970466940254533e-23,"9.698784188546627e-16"
252409.56809286942,48127.05054341206,94298.40524218112,-201610.45761490427,-322784.61665135704,-126491.81417565272,256051.8645634516,1.5696764073286198e-9,1.56967640732862e-9,2.0679515313825692e-25,"0"
271749.35836883046,66210.97817768966,394463.1789252533,-329602.07161049894,-388951.0312435551,-237623.13014780392,223752.7175300847,2.880789681429441e-10,2.880789681429483e-10,4.239300639334267e-24,"1.4715758899937026e-14"
142093.907183887,443658.9467308016,95753.95232653304,-93946.47760027304,-142100.94661961225,-731579.4906116803,286120.1085903439,1.5002022605508082e-10,1.5002022605508124e-10,4.1359030627651384e-25,"2.756896967510638e-15"
187502.86426978663,131240.0312797998,61876.0648776016,-134035.65088833962,-210826.4773469292,-168952.8897011919,133196.05750927265,1.977539193514316e-9,1.9775391935143137e-9,-2.0679515313825692e-24,"1.045719618688103e-15"
513843.92999182036,51733.332415190074,64861.838552875415,-197677.52936717353,-568072.6635105929,-150249.80616869585,285560.8980865768,1.3214051830049601e-9,1.3214051830049533e-9,-6.824240053562478e-24,"5.164381176441066e-15"
191882.5211227087,307881.02176078496,249824.61801032836,-379019.54956860567,-425627.05308613234,-60885.62851358546,115944.07027450172,4.505968492386104e-10,4.505968492386041e-10,-6.307252170716836e-24,"1.399755054074263e-14"
95006.79831538102,41891.64839716669,450960.28629153996,-69725.53965894395,-235538.93222376335,-457031.5962010357,174437.33507965508,2.1338231245362885e-9,2.1338231245362856e-9,-2.895132143935597e-24,"1.3567816894686395e-15"
226509.07710975237,145311.19955449936,52421.6137930282,-346413.77316021954,-94775.07788626302,-135190.60482605424,152137.565415257,1.0079042026051982e-9,1.0079042026051957e-9,-2.481541837659083e-24,"2.4620810502078212e-15"
276042.71267307055,221778.53526398496,50867.97030129531,-74483.49744132886,-445924.8124987981,-255669.36215625005,227388.4538580259,1.1433378897429483e-9,1.14333788974295e-9,1.6543612251060553e-24,"1.4469574042350647e-15"
338266.2209081503,180912.66479308196,64762.92567594895,-470631.1394450791,-125528.20394529882,-169980.4953749067,182198.0273881036,3.5502457526645384e-10,3.550245752664533e-10,-5.169878828456423e-25,"1.4562030880753294e-15"
71135.82391021814,339562.95887066436,292331.93950687355,-117636.33909769253,-279551.7626564603,-419124.96644429216,113282.34591068907,3.003296514895657e-10,3.0032965148956356e-10,-2.1196503196671334e-24,"7.057745744231905e-15"
114095.81335727348,315861.337616166,61570.280675859656,-253435.03733960207,-183375.04512120452,-416878.18855435937,362160.83936586697,1.2000031718743765e-10,1.200003171874376e-10,-5.169878828456423e-26,"4.308220969433935e-16"
28492.569214675692,469679.44981867913,71538.77067146351,-418186.16463042714,-86431.12808785724,-180624.12875524856,115530.63176871452,6.821197698510594e-10,6.821197698510586e-10,-8.271806125530277e-25,"1.2126618361078176e-15"
49412.25709247432,353580.13944030687,44295.33821155637,-213704.9364728776,-62974.537735494174,-295687.7371995905,125079.47666362496,7.481249000101313e-10,7.481249000101312e-10,-1.0339757656912846e-25,"0"
539590.3727316405,100075.86603160591,61903.411440168886,-656875.1793619932,-100363.46626014618,-42665.15261063285,98334.14802935682,2.3905928271974874e-9,2.390592827197511e-9,2.357464745776129e-23,"9.861423153937016e-15"
184682.29496634853,371190.69750775525,30549.55863800022,-625175.4813613512,-177730.2168832181,-84699.88123520216,301183.0283676677,1.6996432205403237e-10,1.699643220540322e-10,-1.809457589959748e-25,"1.0646102476639268e-15"
78575.33168272054,432896.3772870272,114521.11720010001,-322114.2339579694,-169404.1429598308,-499720.43492957763,365245.9856775299,4.873657001593222e-11,4.873657001593295e-11,7.302453845194697e-25,"1.498352026580324e-14"
103938.13520039048,99637.85488501965,536562.3595981526,-202144.2803178562,-345295.1219079695,-274239.6038202223,81540.65636248546,1.1874997889464287e-9,1.1874997889464448e-9,1.613002194478404e-23,"1.3583178788683968e-14"
156653.57223891895,482547.8908605498,74502.54332607088,-482326.92182948894,-162984.95737057607,-198481.26216396719,130089.13493849277,1.5497925038128178e-10,1.5497925038128013e-10,-1.6543612251060553e-24,"1.067472723629761e-14"
