s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
9.25512043996093416e+04,6.84457956815229263e+04,1.13740244440878363e+05,-1.73974851309650287e+05,-2.42765644074772979e+05,-7.59250824754832720e+04,2.17928333337896009e+05,3.20690477205549100e-09
1.95478565671488584e+05,1.56159428448099934e+05,2.65861097147755558e+05,-2.22219475102687895e+05,-7.21205828289269819e+05,-5.24589525141528138e+04,3.78385164638766437e+05,4.23442021791431609e-10
8.99010061669811403e+04,4.37501400468617212e+05,3.55600242525619979e+04,-3.23106605958705186e+05,-1.81790500451234955e+05,-3.68207615715117950e+05,3.10142291236897348e+05,1.26708072350966782e-10
7.16435607396104897e+04,2.23355289792091935e+05,2.46872802009640203e+05,-2.08326104291759373e+05,-2.70130432292060228e+05,-2.10218835734764492e+05,1.46803719777241582e+05,5.01198994101700525e-10
3.64101669374977821e+05,2.16462283587002719e+05,3.54129754162082972e+04,-4.94144797990613733e+05,-4.08183750475102686e+05,-7.85130411804878531e+04,3.64864661268015276e+05,2.17482050849420412e-10
1.53965508885123010e+05,1.76999135236213624e+05,1.30113192564489073e+05,-6.04024661848232499e+04,-3.03738231709476328e+05,-2.41122917212983186e+05,1.44185778421456780e+05,1.27624371015784458e-09
7.07326154023071867e+04,1.69735592347617814e+05,2.65076770541431499e+05,-1.94333044313207240e+05,-3.99424875967065687e+05,-8.05444794063382724e+04,1.68757421395254642e+05,1.42092882856948929e-09
1.67527210670045752e+05,2.76379912915042660e+05,2.13210471279373392e+05,-2.77516259035163966e+05,-4.10701245835175912e+05,-8.99178695042102190e+04,1.21017779510088352e+05,4.53166614796393643e-10
3.75500611102813273e+04,2.59400775966495334e+05,3.43861687643711164e+05,-2.36539429407520627e+05,-1.46079755376886402e+05,-4.26075532843251654e+05,1.67882192907170713e+05,3.59211014917665147e-10
2.41906325536541350e+05,2.10152712457066227e+05,6.47141659877973434e+04,-4.64037605690558616e+05,-7.61399352081401448e+04,-3.68074339846969873e+05,3.91478676764263771e+05,9.84345577016078263e-11
5.13895908827973297e+05,2.98391077447628486e+04,4.24008902115498204e+04,-5.54062086867458420e+05,-1.85139448595822410e+05,-6.84383117716706183e+04,2.21503940450665425e+05,3.43601532739031503e-09
2.57954817589201964e+05,2.38874052333161526e+05,1.27739773129642912e+05,-5.49948996419069706e+05,-5.59406921112398995e+04,-2.38303576330460171e+05,2.19624621808763157e+05,1.17468262513948719e-10
4.24627764218687895e+05,9.72420475008330541e+04,7.75618757200206746e+04,-1.48206907191116479e+05,-5.68592309970483184e+05,-1.21048361851007707e+05,2.38415891573066183e+05,9.46801047595014143e-10
1.64629419419747632e+05,6.47750832247888393e+04,3.00642636266437999e+05,-2.71786494440961862e+05,-6.06909396593066485e+04,-3.02497437807084818e+05,1.04927732996378501e+05,1.26913546109777131e-09
2.69342225218513166e+05,2.01293667660539795e+04,4.02148249895224290e+04,-7.70558877966388100e+04,-5.16115882593684888e+05,-9.22081293355740781e+04,3.55693482751808187e+05,1.33699144413661799e-08
1.86019324041695916e+05,2.00443523330466531e+05,1.63666243738308141e+05,-3.36775637737199781e+05,-3.76072521914609068e+05,-5.24445706007535191e+04,2.15163639142091619e+05,5.48384289976271399e-10
3.34752834440851468e+05,1.48539908369106619e+05,1.35185802757093683e+05,-5.20660588866867649e+05,-6.49089984262793732e+04,-3.74999120179462072e+05,3.42090161905557849e+05,8.64819146292007762e-11
1.18019839307791000e+05,9.47798401460635068e+04,6.67621702058381052e+04,-6.43535739883960196e+04,-2.36952192396946659e+05,-7.81655854740466020e+04,9.99095021996964642e+04,1.02789778409373424e-08
2.93274433481779182e+05,1.11124527772054687e+05,1.03938312445225863e+05,-1.84268667502289696e+05,-3.76134901446714648e+05,-2.28288651294214884e+05,2.80354946544159320e+05,4.17972807573340212e-10
6.09269214349397589e+04,4.16929545691391977e+04,2.23884567044886062e+05,-1.22803177031832485e+05,-2.91259082721914572e+05,-2.54774693484592892e+05,3.42332510189375316e+05,1.71423288725990884e-09
8.20443310594834038e+04,7.14781198669269506e+04,1.09354172388151695e+05,-2.30766778124592151e+05,-5.13941294461989601e+04,-3.73666583093295107e+05,3.92950867349524284e+05,5.16138117477350221e-10
8.56162473645930731e+04,1.51920437379705574e+05,8.44683369412248430e+04,-5.31226605220136917e+04,-1.00834838881140429e+05,-3.01777539487338101e+05,1.33730017204969015e+05,3.10766552956928998e-09
1.87891299315058015e+05,2.01729626338042726e+05,1.74654635950913653e+05,-7.80795868445463129e+04,-2.45722581754675484e+05,-5.99585838278905023e+05,3.59112445274112630e+05,2.08130201346360313e-10
3.06905047439216636e+05,2.84551212660628662e+05,6.65967731361528859e+04,-3.22268755400282913e+05,-1.31652054777891666e+05,-3.14282158426332986e+05,1.10149935368509425e+05,3.53077432054359933e-10
5.00780561417931574e+05,1.07090233094626805e+05,1.29507955052199191e+05,-9.24100133488992869e+04,-6.23425348171517020e+05,-1.30360030712247477e+05,1.08816642667906272e+05,1.53909402248181752e-09
4.36009567120733554e+04,3.92639598203552305e+05,3.42482132109330560e+04,-2.22034088207665045e+05,-6.74430488250848721e+04,-5.80597120022288291e+05,3.99585488928479201e+05,1.70686609821281246e-10
5.11028568389588676e+05,8.78224252030159114e+04,9.58126366149593669e+04,-2.26319970332704019e+05,-4.88211508277142246e+05,-2.28262226307205245e+05,2.48130074709487846e+05,4.91588154410863983e-10
1.17269154803651705e+05,4.19179693878065096e+05,1.15544368154146025e+05,-6.76439544337103376e+05,-4.67138403619225573e+04,-1.96615136478368280e+05,2.67775304341531300e+05,8.42295987538831208e-11
1.34477688086896320e+05,2.32317064279918966e+05,3.68597853717378224e+05,-1.58228154713717755e+05,-5.53943794196859701e+05,-2.00886672746771423e+05,1.77666015573155426e+05,2.32163042245870791e-10
8.40767958352403948e+04,1.65798461469283851e+05,3.16775242599844933e+04,-6.60241726515939081e+04,-1.42970685337921779e+05,-3.02517085291630356e+05,2.29959161716637696e+05,3.00213757419532468e-09
3.48480563649242686e+04,4.60103443505624658e+05,5.44850468902738066e+04,-4.55084538135614479e+05,-9.71170521997977630e+04,-3.94187196276138129e+05,3.96952239850726386e+05,8.87479959376262104e-11
3.84502355222057668e+05,9.54380735267626005e+04,2.55159002631412528e+05,-5.36246069446526017e+04,-6.77293820867985720e+05,-2.32153195373966824e+05,2.27972191806372284e+05,6.61115922133338205e-10
1.76701615637467126e+05,2.21480099181303522e+04,5.82142562658522947e+04,-3.06761817692420387e+05,-2.60586289071667881e+05,-4.80776152903355251e+04,3.58361840232974151e+05,6.17338596622742564e-09
2.37774962876926234e+05,1.75482255600469129e+05,1.04604982361492031e+05,-4.68567584021723189e+05,-7.51039923560133757e+04,-2.41757236584969127e+05,2.67566612123818137e+05,1.63785617696734806e-10
2.75064722403831256e+05,2.86064128845514497e+04,1.31217249048719037e+05,-1.85343361708051409e+05,-2.90214700607814768e+05,-8.32030594593070127e+04,1.23872737438071810e+05,5.95043442694726698e-09
1.54033369947861851e+05,3.13393172644128092e+05,5.42651577110803919e+04,-3.63318740251995681e+05,-2.70913062131955929e+05,-1.94653106353730022e+05,3.07193208434611850e+05,1.45894413124840199e-10
1.63620344381871371e+05,4.03228882621653029e+05,1.59336011176294240e+05,-2.24959455017643108e+05,-9.94492711027479818e+04,-6.19577265852900920e+05,2.17800753793473588e+05,7.25040539456422874e-11
3.77588469892056601e+04,8.48585382024190185e+04,1.95712343700654572e+05,-1.43851957219010597e+05,-3.94811071463576285e+05,-1.17867210965687787e+05,3.38200510755995230e+05,2.24715227443931955e-09
4.48136887739393918e+05,1.62622154239225754e+05,1.34062082289959304e+05,-2.46990647297647869e+05,-4.47716151878527366e+05,-2.04100317586706631e+05,1.53985992494302831e+05,2.96781709404553778e-10
3.47300072205624892e+04,1.10271648238305555e+05,3.27209384128222417e+05,-1.35440370681293658e+05,-2.02269671550172876e+05,-3.63260365372386645e+05,2.28759368016762659e+05,1.02285567982220302e-09
2.80739490657132585e+05,2.09266805309749063e+05,1.20742377920290950e+05,-3.57532937742351089e+05,-4.87238734761184198e+05,-7.50347598341081903e+04,3.09057758450471505e+05,2.04769311504785939e-10
2.50753753191944561e+05,1.09164850216151899e+05,3.85592498103958147e+05,-7.54592445389401983e+04,-8.15676337291560718e+05,-1.06202344912629953e+05,2.51826825231076305e+05,4.97930119866924913e-10
6.56677928449597675e+04,6.48713743206813815e+04,2.23435954480006127e+05,-6.19987883334236685e+04,-2.22785714397384931e+05,-2.31341940889924008e+05,1.62151321975085215e+05,3.65131357356083662e-09
2.58506018424167123e+04,1.61261310791124997e+05,1.53674092471458076e+05,-2.79397725475927233e+05,-1.35089274115053762e+05,-2.83206324331093812e+05,3.56907318817074760e+05,5.59773653537810996e-10
2.29845503701973415e+05,4.97766899839061371e+04,1.54604269228813122e+05,-1.98068967962493160e+05,-2.46412581007484318e+05,-2.06750126992325473e+05,2.17005213047610654e+05,1.08969921354807695e-09
7.67921840871376335e+04,2.03136436279273767e+05,4.38354686006481468e+05,-5.16323498294467863e+04,-3.93350899638458854e+05,-4.08397217601515120e+05,1.35097160696528212e+05,5.78624794778090160e-10
1.97397758944781235e+04,3.33157148913255543e+05,2.95590409207587945e+04,-4.18710252632745716e+05,-2.75866775123731641e+04,-6.18134836485217456e+04,1.25654448065148186e+05,4.08166929410294030e-09
2.54285220637183462e+05,2.19358338648030418e+05,8.19402705123572960e+04,-1.77046046056775143e+05,-4.56775830270801263e+05,-1.51219753124392853e+05,2.29457799654398346e+05,3.91366002817122633e-10
1.83136801531148871e+05,3.64545439762707392e+05,1.88915466568799340e+05,-2.82280282444439305e+05,-4.26368057270184858e+05,-2.26230233649196511e+05,1.98280865501165099e+05,9.20958608855725054e-11
3.58274303444165096e+05,1.12395583950415632e+05,4.47553024817963596e+04,-1.02928421857327950e+05,-5.31491556965722353e+05,-8.79032617495404847e+04,2.06898050696214079e+05,2.74285996329829254e-09
1.04808667292466285e+05,1.91802665535201842e+05,1.72980250245180505e+04,-2.00259394817584747e+05,-1.16407692326391189e+05,-1.70465682559287408e+05,1.73223411851077224e+05,2.35833807845083100e-09
3.16700338713825215e+05,1.95533990372458415e+05,7.51633549450814608e+04,-3.90050564948977146e+05,-2.55996023510950821e+05,-1.68004062698213238e+05,2.26652967126776290e+05,2.39395894080121945e-10
1.17764387153421965e+05,1.98794448603610013e+05,3.63214329218911298e+04,-1.01943107280193901e+05,-1.20928276307076245e+05,-2.97857073138060805e+05,1.67848188046407711e+05,1.87808485778819135e-09
2.29317830609146185e+05,3.83317440602179326e+05,4.98712080317246728e+04,-5.34402585411692853e+05,-1.18681691704466022e+05,-9.15167685414615262e+04,8.20945664145703049e+04,5.63667213998887582e-10
1.58506402476542804e+05,2.95208329519012841e+04,1.47806997780272242e+05,-2.14000244507066847e+05,-1.68093851874125248e+05,-2.50885197378386278e+05,2.97145060550862167e+05,1.43203376672438681e-09
2.38912921187913482e+05,1.05927649412888044e+05,3.64525977923525381e+05,-5.18344958103135868e+04,-6.90026373530800804e+05,-1.54959093260898779e+05,1.87453414077686670e+05,7.37287957446854157e-10
2.98355244498603861e+04,4.72937047234203375e+05,9.08907723677365866e+04,-1.48239825819925522e+05,-4.74968949142770725e+04,-6.30071464467059472e+05,2.32144841149461863e+05,1.96289446340131399e-10
4.62323000884930661e+04,9.52704382145902491e+04,1.49876725682956836e+05,-2.60181804048877908e+05,-1.58855993783497717e+05,-1.19895762111187229e+05,2.47554095957522630e+05,2.04821169897802334e-09
9.56724509213840065e+04,3.27894649826975772e+05,8.70780257696803601e+04,-2.29751767704231606e+05,-2.08330689004468644e+05,-1.82866050343980256e+05,1.10303380534640222e+05,5.71957123165965087e-10
1.12185902587939432e+05,2.14156553449440049e+05,1.64088853603114840e+05,-3.81616478766511893e+05,-1.36393159969062079e+05,-8.67793500766756915e+04,1.14357679171755241e+05,9.99465039274776733e-10
2.53678700825964625e+04,1.73314789708038938e+05,2.54299918402611016e+05,-6.15317506637954939e+04,-9.16843898042965739e+04,-4.55200345483257901e+05,1.55433907758104091e+05,1.52592596643032084e-09
3.17423705284664000e+05,2.33653195842042973e+05,9.42728361699809611e+04,-3.89072427275292750e+05,-3.05190192478909856e+05,-1.42255700582734920e+05,1.91168583040249650e+05,2.09769019982236031e-10
3.61707578774296620e+05,5.98804203773465997e+04,2.13463361168901291e+05,-4.27855214729188476e+05,-1.99231877863168978e+05,-2.21068233842155809e+05,2.13103966113968345e+05,3.99583611065552695e-10
6.94096697538863227e+04,5.16194617188892153e+04,2.31596223441584152e+05,-1.09677411563678354e+05,-2.15941658015216701e+05,-1.35425094928065490e+05,1.08418809592600970e+05,6.97989403386684183e-09
1.47826146287217649e+05,1.61711261443550698e+05,2.21943473951286607e+05,-2.35243397879386612e+05,-1.53912314375996386e+05,-3.40397789087317360e+05,1.98072619660645549e+05,2.44396571041310145e-10
4.95913824585594775e+04,3.21321342404763447e+05,1.58358031860313262e+05,-2.73242185469635529e+05,-3.41141800973067002e+04,-3.71316427154948062e+05,1.49402035998254287e+05,3.19449857642148666e-10
2.28457675679417531e+05,2.91415563191435824e+05,3.09399332024391624e+04,-2.75383856984119921e+05,-2.63722619299086800e+05,-3.49604721558261721e+05,3.37898025768175605e+05,2.23616314671841448e-10
3.98772230564150319e+05,1.52379832383113971e+05,1.39734264635020925e+05,-1.08910119829201692e+05,-7.29062111522587482e+05,-1.22844502157513896e+05,2.69930405927018321e+05,4.50544020115016255e-10
1.34360967947573372e+05,4.74859269405941595e+04,3.25275531331233738e+05,-1.15746963723799970e+05,-3.07824106832169287e+05,-3.01725380360968062e+05,2.18174024697535904e+05,1.12973244143329317e-09
4.46298023297242413e+05,1.79351234531626862e+05,6.84333313477849879e+04,-2.24339747039977403e+05,-3.00579848786685849e+05,-2.64186013767317869e+05,9.50230204173267557e+04,8.54648499892636897e-10
2.72295862963721738e+05,4.37280531968458963e+04,6.74641432212948566e+04,-2.83943045141771552e+05,-5.52919979110726563e+04,-1.27993002090675553e+05,8.37399857616572845e+04,7.57604610050476309e-09
6.85168455610385863e+04,1.49411259764851013e+05,3.98883234794962395e+05,-2.76602245194511022e+05,-4.89819859813860501e+05,-8.69467401011611655e+04,2.36557504988680827e+05,9.13554088054069019e-10
3.26222624632184743e+05,1.18401330254117871e+05,1.25807919528280967e+05,-9.24632623047345405e+04,-4.12313362230748578e+05,-3.23179132294500363e+05,2.57523882415399828e+05,5.81165936130789974e-10
4.60594846465582959e+04,1.01676296554853994e+05,4.57267375265540206e+05,-4.74502285915061948e+04,-3.05682737498802366e+05,-4.26210048650059674e+05,1.74339858273415884e+05,1.44938697873085625e-09
4.90792384961357238e+04,2.05111866410908871e+05,1.42182220689655223e+04,-1.41193918494333164e+05,-1.32513140890293755e+05,-3.16993727622483158e+05,3.22291460031100141e+05,1.68916433175904532e-09
1.47953358288138348e+05,8.06041619470449223e+04,9.52588696564661077e+04,-7.06513594189033465e+04,-3.14549651386492420e+05,-1.18385440875173779e+05,1.79770061788920080e+05,3.43160414937904720e-09
3.21221890926888795e+05,1.61098038314345147e+05,1.72272248438678915e+05,-3.70243553465913341e+05,-4.56577688434978132e+05,-8.16412786359557067e+04,2.53870342856934323e+05,2.45501686219211324e-10
3.11391309114554781e+05,9.28547586375958344e+04,1.50812687708631944e+05,-5.03385942123902729e+05,-3.64191890847459377e+05,-6.47882041912391724e+04,3.77307281701819447e+05,3.75143962637514724e-10
1.49832596523101267e+05,1.21827005593994458e+05,1.68440236257901648e+05,-2.01714976674376609e+05,-4.44186384124142933e+04,-2.79648020357617002e+05,8.56817970694104151e+04,1.31034730594161859e-09
1.47670966541212169e+05,1.84304143060917035e+05,5.29862682379071484e+04,-5.17163331939918164e+05,-8.92260193642878730e+04,-5.17771136918988923e+04,2.73205087156068359e+05,7.46358497770346273e-10
1.70513275276606670e+05,2.36861447200028546e+05,1.72418442320627684e+05,-3.09973679954736668e+05,-3.74160708581793006e+05,-4.73218442515807110e+04,1.51663067990847456e+05,7.83731540263620679e-10
3.60905377779466333e+05,5.90676168710952916e+04,2.76388328845814103e+04,-5.86952277733395691e+05,-1.51482063361433742e+05,-6.72301531219306344e+04,3.58052666681616858e+05,1.36358278162801463e-09
1.54544789666915662e+05,3.10105620860992174e+05,2.58513828127785353e+05,-1.47281455618243723e+05,-5.29887597483983031e+05,-2.88735394999161479e+05,2.42740209445694927e+05,1.10732031664184871e-10
6.26751735284673487e+04,2.06736777497510659e+05,2.93506288581241737e+05,-4.53514693845030852e+04,-2.81791572739524534e+05,-5.16027671040640795e+05,2.80252473557448713e+05,3.81362685680612616e-10
4.04604862885929411e+05,1.23090448042608157e+05,1.46249144053751079e+05,-4.78450773878187640e+05,-3.25747945321787614e+05,-1.39031614033751510e+05,2.69285878251437971e+05,1.96558397086827355e-10
1.97733605538070900e+05,3.19454298866403522e+05,8.28886001805674459e+04,-2.38741257736136817e+05,-1.53543504224993812e+05,-5.68642010004277108e+05,3.60850267380365927e+05,8.31036605681891306e-11
3.35597921398488514e+05,1.52907887884179538e+05,2.45970814151207975e+05,-1.01197593777871341e+05,-4.29271159429074498e+05,-4.40601559585570882e+05,2.36593689358640986e+05,2.26240179582693054e-10
3.89207236383309413e+05,1.24630469767025410e+05,1.16495738989665493e+05,-6.61002198938537505e+05,-7.82681534576481936e+04,-1.23974347318140542e+05,2.32911254574325867e+05,2.93909375347967875e-10
3.12169452568141336e+05,4.13011204234671750e+04,2.25002116486845363e+05,-4.58358520199534105e+04,-6.60844040521744173e+05,-1.27597590088344543e+05,2.55804793151588237e+05,2.14818921898382645e-09
4.68591123122432851e+05,1.14681290309584656e+05,1.24063797008938331e+05,-8.97844476040421578e+04,-7.16645353430479765e+05,-1.71571331124814460e+05,2.70664921718380647e+05,6.12129786839975497e-10
